first;second;tupleType;plagType;plagTypeGroup;tool;similarity
gpt-49.java;gpt-12.java;Plag-Plag;TSN;Progpedia56;TSN;92.04152249134948
gpt-32.java;gpt-3.java;Plag-Plag;TSN;Progpedia56;TSN;91.71974522292994
gpt-22.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;91.01796407185628
gpt-40.java;gpt-32.java;Plag-Plag;TSN;Progpedia56;TSN;90.42904290429043
gpt-25.java;gpt-3.java;Plag-Plag;TSN;Progpedia56;TSN;88.96103896103897
gpt-25.java;gpt-1.java;Plag-Plag;TSN;Progpedia56;TSN;87.01298701298701
gpt-3.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;86.95652173913044
gpt-25.java;gpt-32.java;Plag-Plag;TSN;Progpedia56;TSN;86.18421052631578
gpt-1.java;gpt-3.java;Plag-Plag;TSN;Progpedia56;TSN;86.16352201257862
gpt-13.java;gpt-31.java;Plag-Plag;TSN;Progpedia56;TSN;85.71428571428571
gpt-12.java;gpt-40.java;Plag-Plag;TSN;Progpedia56;TSN;85.71428571428571
gpt-49.java;gpt-40.java;Plag-Plag;TSN;Progpedia56;TSN;85.2233676975945
gpt-25.java;gpt-21.java;Plag-Plag;TSN;Progpedia56;TSN;85.09316770186336
gpt-40.java;gpt-3.java;Plag-Plag;TSN;Progpedia56;TSN;84.69055374592834
gpt-25.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;84.61538461538461
gpt-18.java;gpt-5.java;Plag-Plag;TSN;Progpedia56;TSN;84.472049689441
gpt-18.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;84.3076923076923
gpt-49.java;gpt-3.java;Plag-Plag;TSN;Progpedia56;TSN;84.10596026490066
gpt-3.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;83.79204892966361
gpt-12.java;gpt-32.java;Plag-Plag;TSN;Progpedia56;TSN;83.72093023255815
gpt-49.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;83.33333333333334
gpt-49.java;gpt-32.java;Plag-Plag;TSN;Progpedia56;TSN;83.22147651006712
gpt-3.java;gpt-22.java;Plag-Plag;TSN;Progpedia56;TSN;83.07692307692308
gpt-36.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;82.77945619335347
gpt-36.java;gpt-22.java;Plag-Plag;TSN;Progpedia56;TSN;82.67477203647417
gpt-48.java;gpt-33.java;Plag-Plag;TSN;Progpedia56;TSN;82.25352112676056
gpt-32.java;gpt-1.java;Plag-Plag;TSN;Progpedia56;TSN;82.16560509554141
gpt-32.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;81.11455108359134
gpt-40.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;81.02893890675242
gpt-25.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;80.7570977917981
gpt-12.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;79.87220447284345
gpt-40.java;gpt-25.java;Plag-Plag;TSN;Progpedia56;TSN;79.46127946127946
gpt-1.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;79.26829268292683
gpt-32.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;79.24528301886792
gpt-27.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;78.71720116618076
gpt-3.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;78.65853658536585
gpt-8.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;78.63777089783281
gpt-49.java;gpt-13.java;Plag-Plag;TSN;Progpedia56;TSN;78.52348993288591
gpt-12.java;gpt-13.java;Plag-Plag;TSN;Progpedia56;TSN;78.40531561461795
gpt-36.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;78.3132530120482
gpt-8.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;78.2874617737003
gpt-40.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;78.23343848580441
gpt-42.java;gpt-46.java;Plag-Plag;TSN;Progpedia56;TSN;78.0952380952381
gpt-25.java;gpt-22.java;Plag-Plag;TSN;Progpedia56;TSN;78.0952380952381
gpt-24.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;77.97619047619048
gpt-10.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;77.90697674418605
gpt-49.java;gpt-1.java;Plag-Plag;TSN;Progpedia56;TSN;77.48344370860927
gpt-32.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;77.46031746031747
gpt-40.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;77.46031746031747
gpt-12.java;gpt-3.java;Plag-Plag;TSN;Progpedia56;TSN;77.37704918032787
gpt-22.java;gpt-21.java;Plag-Plag;TSN;Progpedia56;TSN;77.28613569321534
gpt-8.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;77.20364741641338
gpt-49.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;77.12418300653596
gpt-27.java;gpt-21.java;Plag-Plag;TSN;Progpedia56;TSN;76.83284457478005
gpt-49.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;76.52733118971061
gpt-40.java;gpt-5.java;Plag-Plag;TSN;Progpedia56;TSN;76.28205128205127
gpt-32.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;75.92592592592592
gpt-13.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;75.75757575757575
gpt-12.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;75.72815533980582
gpt-13.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;75.54179566563467
gpt-24.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;75.43859649122807
gpt-40.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;75.32467532467533
gpt-12.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;75.15923566878982
gpt-32.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;75.15527950310559
gpt-49.java;gpt-18.java;Plag-Plag;TSN;Progpedia56;TSN;75.08305647840533
gpt-12.java;gpt-18.java;Plag-Plag;TSN;Progpedia56;TSN;75.0
gpt-49.java;gpt-5.java;Plag-Plag;TSN;Progpedia56;TSN;74.9185667752443
gpt-49.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;74.84276729559748
gpt-49.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;74.83870967741936
gpt-12.java;gpt-5.java;Plag-Plag;TSN;Progpedia56;TSN;74.83870967741936
gpt-32.java;gpt-22.java;Plag-Plag;TSN;Progpedia56;TSN;74.76635514018692
gpt-49.java;gpt-25.java;Plag-Plag;TSN;Progpedia56;TSN;74.65753424657534
gpt-40.java;gpt-13.java;Plag-Plag;TSN;Progpedia56;TSN;74.58745874587459
gpt-49.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;74.58745874587459
gpt-12.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;74.28571428571429
gpt-40.java;gpt-1.java;Plag-Plag;TSN;Progpedia56;TSN;74.2671009771987
gpt-25.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;74.21383647798741
gpt-27.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;74.1839762611276
gpt-1.java;gpt-21.java;Plag-Plag;TSN;Progpedia56;TSN;74.09638554216868
gpt-22.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;73.90029325513197
gpt-23.java;gpt-7.java;Plag-Plag;TSN;Progpedia56;TSN;73.8255033557047
gpt-19.java;gpt-30.java;Plag-Plag;TSN;Progpedia56;TSN;73.76425855513308
gpt-5.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;73.71601208459214
gpt-49.java;gpt-33.java;Plag-Plag;TSN;Progpedia56;TSN;73.68421052631578
gpt-1.java;gpt-36.java;Plag-Plag;TSN;Progpedia56;TSN;73.29192546583852
gpt-38.java;gpt-31.java;Plag-Plag;TSN;Progpedia56;TSN;73.26732673267327
gpt-3.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;73.05389221556887
gpt-13.java;gpt-32.java;Plag-Plag;TSN;Progpedia56;TSN;72.90322580645162
gpt-3.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;72.72727272727273
gpt-1.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;72.72727272727273
gpt-5.java;gpt-10.java;Plag-Plag;TSN;Progpedia56;TSN;72.67267267267268
gpt-40.java;gpt-18.java;Plag-Plag;TSN;Progpedia56;TSN;72.54901960784314
gpt-12.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;71.89542483660131
gpt-35.java;gpt-29.java;Plag-Plag;TSN;Progpedia56;TSN;71.84466019417476
gpt-3.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;71.77914110429448
gpt-10.java;gpt-33.java;Plag-Plag;TSN;Progpedia56;TSN;71.63323782234957
gpt-13.java;gpt-18.java;Plag-Plag;TSN;Progpedia56;TSN;71.56549520766772
gpt-32.java;gpt-5.java;Plag-Plag;TSN;Progpedia56;TSN;71.47335423197492
gpt-13.java;gpt-5.java;Plag-Plag;TSN;Progpedia56;TSN;71.47335423197492
gpt-6.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;70.83333333333334
gpt-12.java;gpt-1.java;Plag-Plag;TSN;Progpedia56;TSN;70.81967213114754
gpt-8.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;70.73170731707317
gpt-25.java;gpt-8.java;Plag-Plag;TSN;Progpedia56;TSN;70.55016181229773
gpt-9.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;70.43189368770764
gpt-46.java;gpt-37.java;Plag-Plag;TSN;Progpedia56;TSN;70.4225352112676
gpt-36.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;70.41420118343196
gpt-12.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;70.40498442367601
gpt-32.java;gpt-18.java;Plag-Plag;TSN;Progpedia56;TSN;70.28753993610223
gpt-2.java;gpt-4.java;Plag-Plag;TSN;Progpedia56;TSN;70.27027027027027
gpt-36.java;gpt-21.java;Plag-Plag;TSN;Progpedia56;TSN;70.23809523809523
gpt-31.java;gpt-33.java;Plag-Plag;TSN;Progpedia56;TSN;70.0
gpt-8.java;gpt-48.java;Plag-Plag;TSN;Progpedia56;TSN;69.85074626865672
gpt-1.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;69.72477064220183
gpt-36.java;gpt-24.java;Plag-Plag;TSN;Progpedia56;TSN;69.6969696969697
gpt-43.java;gpt-20.java;Plag-Plag;TSN;Progpedia56;TSN;69.6969696969697
gpt-40.java;gpt-27.java;Plag-Plag;TSN;Progpedia56;TSN;69.62025316455697
